Mark West 2016 NW Campaign Week 2 Albertsons,2015-11-08,2015-11-14,Geographic,No Gender Data,Mark West,217.2695,21,65,Demo
Mark West 2016 NW Campaign Week 1 Safeway 2,2015-11-01,2015-11-07,Geographic,No Gender Data,Mark West,134.1015,21,65,Demo
Mark West 2016 NW Campaign Week 1 Safeway 1,2015-11-01,2015-11-07,Geographic,No Gender Data,Mark West,225.101,21,65,Demo
Mark West 2016 NW Campaign Week 1 QFC,2015-11-01,2015-11-07,Geographic,No Gender Data,Mark West,191.567,21,65,Demo
Mark West 2016 NW Campaign Week 1 Albertsons,2015-11-01,2015-11-07,Geographic,No Gender Data,Mark West,268.203,21,65,Demo
Mark West 2016 NW Campaign Week 1 FredMeyer,2015-11-01,2015-11-07,Geographic,No Gender Data,Mark West,292.14599999999996,21,65,Demo
Mark West 2016 Marinade Challenge Lookalike Mobile,2015-03-20,2015-04-28,National,No Gender Data,Mark West,4999.9585,21,65,Keyword
Mark West 2016 Marinade Challenge Lookalike Desktop,2015-03-20,2015-04-28,National,No Gender Data,Mark West,4999.8205,21,65,Keyword
Mark West 2016 Marinade Challenge Wine/Food Desktop,2015-03-04,2015-04-28,National,No Gender Data,Mark West,4999.9929999999995,21,65,Keyword
Mark West 2016 Marinade Challenge Wine/Food Mobile,2015-03-04,2015-04-28,National,No Gender Data,Mark West,4999.946999999999,21,65,Keyword
Mark West Mobile - Winter FY 2015 - Flight 2,2015-02-07,2015-02-28,Geographic,No Gender Data,Mark West,35116.469,21,65,Behavioral
Mark West Mobile - Winter FY 2015 - Reach/Frequency Stretch 2,2015-01-09,2015-02-06,National,No Gender Data,Mark West,97749.99999999999,21,65,Behavioral
Mark West Mobile - Winter FY 2015 - Reach/Frequency 3 Week Stretch,2014-11-26,2014-12-16,National,No Gender Data,Mark West,85100.0,21,65,Behavioral
Mark West Mobile - Winter FY 2015 - Flight 1,2014-11-18,2015-01-08,Geographic,No Gender Data,Mark West,82027.522,21,65,Behavioral
US - 21-65,2014-02-28,2014-03-01,No Targeting Information,No Gender Data,US - 21-6,292.35299999999995,No Targeting,No Targeting,No Methodology
US - 21-65,2014-02-26,2014-02-27,No Targeting Information,No Gender Data,US - 21-6,452.203,No Targeting,No Targeting,No Methodology
US - 21-65,2014-02-18,2014-02-21,No Targeting Information,No Gender Data,US - 21-6,343.275,No Targeting,No Targeting,No Methodology
US - 21-65,2014-02-14,2014-02-14,No Targeting Information,No Gender Data,US - 21-6,167.10649999999998,No Targeting,No Targeting,No Methodology
US - 21-65,2014-02-12,2014-02-15,No Targeting Information,No Gender Data,US - 21-6,334.68449999999996,No Targeting,No Targeting,No Methodology
US - 21-65,2014-02-06,2014-02-09,No Targeting Information,No Gender Data,US - 21-6,370.484,No Targeting,No Targeting,No Methodology
US - 21-65,2014-02-03,2014-02-06,No Targeting Information,No Gender Data,US - 21-6,337.433,No Targeting,No Targeting,No Methodology
US - 21-65,2014-01-31,2014-02-03,No Targeting Information,No Gender Data,US - 21-6,343.965,No Targeting,No Targeting,No Methodology
US - 21-65,2014-01-24,2014-01-27,No Targeting Information,No Gender Data,US - 21-6,335.57,No Targeting,No Targeting,No Methodology
US - 21-65,2014-01-22,2014-01-25,No Targeting Information,No Gender Data,US - 21-6,305.9115,No Targeting,No Targeting,No Methodology
US - 21-65,2014-01-17,2014-01-20,No Targeting Information,No Gender Data,US - 21-6,336.8005,No Targeting,No Targeting,No Methodology
US - 21-65,2014-01-16,2014-01-19,No Targeting Information,No Gender Data,US - 21-6,370.57599999999996,No Targeting,No Targeting,No Methodology
US - 21-65,2014-01-08,2014-01-11,No Targeting Information,No Gender Data,US - 21-6,341.03249999999997,No Targeting,No Targeting,No Methodology
US - 21-65,2013-12-11,2013-12-14,No Targeting Information,No Gender Data,US - 21-6,200.00799999999998,No Targeting,No Targeting,No Methodology
